payment_id,member_id,amount,payment_date,payment_type
1925,204,39.13,2022-08-08,Fine
1926,474,91.51,2022-08-26,Membership Fee
1927,110,60.02,2023-03-19,Membership Fee
1928,42,142.83,2022-11-28,Fine
1929,132,130.79,2024-08-23,Membership Fee
1930,386,34,2025-04-15,Donation
1931,164,85.16,2022-12-15,Donation
1932,410,9.69,2023-10-14,Fine
1933,317,130.86,2023-03-29,Membership Fee
1934,305,130.61,2024-09-29,Donation
1935,259,26.4,2024-11-17,Membership Fee
1936,360,38.08,2022-12-23,Membership Fee
1937,205,110.87,2023-03-31,Fine
1938,78,178.25,2024-04-08,Donation
1939,295,126.08,2024-12-25,Fine
1940,89,100.38,2022-08-14,Membership Fee
1941,283,141.87,2025-02-08,Donation
1942,364,29.23,2023-09-14,Donation
1943,426,166.99,2024-04-06,Membership Fee
1944,145,191.74,2025-05-19,Donation
1945,381,187.25,2024-02-06,Fine
1946,44,191.35,2023-08-25,Membership Fee
1947,17,86.89,2024-06-01,Fine
1948,499,23.09,2022-07-24,Donation
1949,228,97.87,2024-02-11,Membership Fee
1950,105,6.15,2022-12-21,Donation
1951,451,152.74,2024-10-30,Fine
1952,326,64.53,2022-12-15,Donation
1953,379,12.92,2024-03-14,Donation
1954,226,45.96,2022-11-14,Donation
1955,125,172.9,2024-01-27,Fine
1956,149,77.05,2023-04-06,Membership Fee
1957,162,67.63,2024-03-16,Membership Fee
1958,354,43.01,2024-11-16,Membership Fee
1959,366,63.99,2024-12-15,Donation
1960,488,154.42,2024-09-27,Membership Fee
1961,193,29.07,2023-05-04,Fine
1962,32,102.64,2023-12-30,Donation
1963,341,159.96,2025-04-06,Donation
1964,437,48.29,2025-04-20,Donation
1965,443,193.34,2025-06-04,Membership Fee
1966,430,142.8,2025-07-20,Donation
1967,40,30.23,2025-05-05,Donation
1968,460,183.72,2024-03-24,Fine
1969,265,89.63,2024-12-20,Donation
1970,4,189.37,2023-04-28,Fine
1971,497,85.92,2025-01-07,Membership Fee
1972,178,40.22,2024-09-15,Donation
1973,246,173.8,2023-07-17,Fine
1974,283,196.15,2023-02-27,Fine
1975,441,91.13,2025-04-19,Fine
1976,334,63.76,2024-02-26,Membership Fee
1977,119,99.97,2024-11-05,Donation
1978,424,154.56,2023-09-04,Membership Fee
1979,335,77,2023-09-04,Membership Fee
1980,436,93.3,2024-09-27,Fine
1981,317,66.57,2023-10-03,Membership Fee
1982,373,32.55,2023-07-30,Membership Fee
1983,55,119.71,2024-02-14,Membership Fee
1984,421,165.15,2022-08-12,Donation
1985,389,158.78,2023-06-06,Donation
1986,350,134.35,2024-01-01,Fine
1987,212,64.55,2024-12-02,Membership Fee
1988,325,195.36,2022-11-14,Membership Fee
1989,459,32.75,2023-04-25,Donation
1990,227,92.1,2025-02-07,Membership Fee
1991,488,91.15,2023-05-20,Membership Fee
1992,97,131.27,2024-12-03,Donation
1993,277,187.04,2024-06-17,Membership Fee
1994,167,181.46,2025-05-24,Donation
1995,372,121.08,2024-09-10,Membership Fee
1996,89,125.87,2022-11-27,Fine
1997,246,115.92,2025-02-09,Donation
1998,202,184,2023-11-26,Donation
1999,3,145.84,2023-04-08,Donation
2000,451,65.6,2024-07-29,Donation
2001,363,90.25,2023-01-11,Donation
2002,105,185.78,2022-11-21,Donation
2003,284,63.09,2025-01-05,Donation
2004,65,149.32,2024-08-21,Fine
2005,476,22.04,2023-12-22,Fine
2006,456,42.61,2023-01-25,Fine
2007,81,97.19,2024-03-23,Membership Fee
2008,456,53.73,2025-01-07,Donation
2009,343,117.32,2023-04-18,Fine
2010,264,102.47,2023-10-22,Membership Fee
2011,135,131.59,2023-01-07,Fine
2012,308,18.62,2024-07-30,Donation
2013,406,9.86,2023-04-05,Membership Fee
2014,225,62.76,2024-01-24,Fine
2015,43,17.13,2025-04-01,Fine
2016,305,76.96,2025-01-07,Donation
2017,102,113.21,2025-04-06,Donation
2018,22,108.73,2022-11-02,Membership Fee
2019,167,188.33,2025-06-05,Fine
2020,241,105.86,2025-07-07,Fine
2021,279,132.25,2023-09-30,Donation
2022,158,140.39,2025-04-27,Donation
2023,22,85.01,2025-01-04,Fine
2024,222,107.99,2025-06-14,Donation
2025,181,158.98,2024-08-15,Fine
2026,262,147.49,2023-06-01,Donation
2027,53,131.86,2023-11-04,Donation
2028,61,165.29,2024-09-12,Fine
2029,339,168.57,2024-10-01,Membership Fee
2030,99,142.86,2023-05-27,Membership Fee
2031,397,132.27,2022-11-11,Fine
2032,151,28.09,2022-10-02,Donation
2033,205,52.87,2024-09-17,Membership Fee
2034,383,15.45,2023-10-25,Membership Fee
2035,201,70.21,2023-04-02,Membership Fee
2036,419,29.95,2025-05-23,Fine
2037,348,141.16,2023-10-11,Membership Fee
2038,208,100.6,2023-07-22,Donation
2039,447,108.47,2023-11-18,Membership Fee
2040,69,103.9,2024-09-07,Fine
2041,395,73.39,2022-11-20,Fine
2042,182,182.82,2025-07-20,Fine
2043,175,137.85,2025-01-04,Donation
2044,455,185.04,2023-07-12,Donation
2045,445,149.19,2023-05-26,Membership Fee
2046,43,87.14,2024-05-04,Membership Fee
2047,466,21.39,2024-09-13,Fine
2048,480,37.02,2025-05-01,Fine
2049,396,131.58,2022-12-19,Membership Fee
2050,64,50.95,2023-04-15,Fine
2051,220,44.42,2025-07-02,Donation
2052,158,104.62,2024-10-11,Donation
2053,211,142.48,2025-05-19,Membership Fee
2054,55,72.11,2023-10-17,Membership Fee
2055,499,99.08,2023-02-22,Fine
2056,336,121.35,2025-05-17,Membership Fee
2057,80,23.27,2022-10-19,Fine
2058,429,199.09,2024-07-13,Membership Fee
2059,314,78.2,2023-04-12,Membership Fee
2060,78,193.43,2024-02-27,Donation
2061,370,104.89,2023-11-24,Donation
2062,297,10.74,2025-03-19,Donation
2063,345,141.5,2023-08-27,Membership Fee
2064,352,67.15,2024-03-25,Donation
2065,346,79.47,2023-01-13,Donation
2066,27,76.67,2024-09-07,Donation
2067,97,44.83,2023-07-29,Donation
2068,267,186.85,2022-11-06,Donation
2069,407,154.19,2023-04-10,Fine
2070,479,188.18,2024-04-02,Membership Fee
2071,394,48.14,2024-05-07,Donation
2072,329,147.39,2024-08-21,Donation
2073,6,169.28,2024-03-25,Donation
2074,308,177.18,2022-09-30,Fine
2075,303,18.97,2024-12-05,Membership Fee
2076,217,26.75,2024-06-27,Fine
2077,29,44.55,2023-04-13,Donation
2078,106,100.29,2023-04-05,Fine
2079,143,112.16,2022-11-08,Donation
2080,453,185.07,2023-05-31,Donation
2081,76,12.7,2022-09-08,Donation
2082,498,29.77,2022-11-06,Donation
2083,239,163.39,2025-06-15,Fine
2084,165,24.82,2024-07-13,Membership Fee
2085,270,47.77,2025-07-12,Membership Fee
2086,206,51.73,2023-11-11,Donation
2087,444,198.3,2024-03-25,Membership Fee
2088,120,105.35,2023-05-23,Fine
2089,281,32.09,2022-10-11,Membership Fee
2090,107,158.72,2025-03-28,Membership Fee
2091,425,85.45,2025-03-14,Membership Fee
2092,254,24.25,2024-08-04,Fine
2093,338,16.9,2025-02-26,Membership Fee
2094,453,109.12,2024-06-13,Fine
2095,180,144.21,2025-03-17,Donation
2096,32,135.35,2024-08-17,Donation
2097,486,147.52,2023-11-21,Membership Fee
2098,217,174.41,2022-09-06,Donation
2099,279,7.47,2024-12-15,Donation
2100,276,29.02,2024-08-02,Donation
2101,156,182.36,2024-06-24,Membership Fee
2102,66,120.18,2023-03-02,Donation
2103,32,27.33,2023-02-14,Fine
2104,373,111.57,2023-06-22,Membership Fee
2105,384,141.81,2025-05-03,Donation
2106,409,103.17,2025-06-22,Membership Fee
2107,423,21.87,2024-08-12,Donation
2108,474,84.36,2024-11-16,Donation
2109,190,176.73,2023-02-16,Membership Fee
2110,71,198.8,2023-11-04,Fine
2111,62,21.79,2024-01-20,Membership Fee
2112,338,74.58,2023-10-14,Membership Fee
2113,154,98.45,2025-05-17,Fine
2114,146,55.81,2023-05-20,Fine
2115,55,187.44,2025-01-01,Donation
2116,302,182.47,2023-09-01,Fine
2117,398,44.37,2024-09-18,Donation
2118,375,58.6,2024-04-09,Membership Fee
2119,340,195,2024-08-04,Fine
2120,335,83.79,2024-05-02,Fine
2121,215,191.65,2024-03-15,Membership Fee
2122,71,32.1,2022-12-14,Membership Fee
2123,198,138.7,2023-05-08,Fine
2124,239,84.78,2025-04-14,Donation
2125,169,80.05,2024-02-08,Fine
2126,110,188.81,2023-06-29,Donation
2127,36,172.83,2023-07-13,Fine
2128,402,165.64,2022-11-12,Membership Fee
2129,50,142.24,2025-05-14,Fine
2130,254,19.97,2025-03-21,Fine
2131,41,98.99,2022-10-08,Donation
2132,469,145.08,2023-03-26,Fine
2133,371,199.77,2024-10-02,Donation
2134,124,88.67,2022-07-29,Fine
2135,451,42.92,2023-12-13,Fine
2136,207,67.75,2022-07-24,Membership Fee
2137,185,25.07,2022-09-02,Membership Fee
2138,321,154.48,2025-04-23,Donation
2139,65,22.21,2025-02-09,Membership Fee
2140,228,58.81,2023-10-18,Donation
2141,424,69.67,2024-02-13,Donation
2142,416,172.39,2024-10-16,Donation
2143,51,181.41,2023-01-24,Membership Fee
2144,334,184.45,2024-03-09,Fine
2145,278,66.34,2022-12-21,Membership Fee
2146,346,175.12,2022-11-03,Fine
2147,308,10.36,2022-09-27,Membership Fee
2148,298,192.02,2024-04-23,Membership Fee
2149,459,86.56,2024-06-14,Fine
2150,161,191.79,2023-12-25,Donation
2151,330,95.59,2025-03-09,Membership Fee
2152,254,162.5,2024-04-30,Fine
2153,88,50.38,2025-07-20,Membership Fee
2154,378,131.44,2025-06-17,Fine
2155,161,168.02,2023-07-20,Membership Fee
2156,475,22.46,2025-05-23,Fine
2157,263,41.47,2023-10-21,Membership Fee
2158,326,62.22,2023-01-16,Donation
2159,344,78.13,2022-12-28,Membership Fee
2160,143,168.73,2022-12-02,Fine
2161,154,76.08,2024-01-13,Donation
2162,89,92.85,2022-10-12,Membership Fee
2163,169,123.53,2025-05-02,Fine
2164,239,149.3,2023-12-18,Donation
2165,434,151.57,2025-02-07,Membership Fee
2166,48,72.46,2025-03-07,Donation
2167,150,108.31,2024-02-27,Fine
2168,328,60.27,2024-01-01,Fine
2169,246,48.47,2024-09-09,Donation
2170,112,165.56,2024-09-19,Membership Fee
2171,216,132.48,2024-09-09,Donation
2172,57,70.43,2023-12-06,Donation
2173,271,131.98,2025-06-16,Membership Fee
2174,76,100.22,2023-11-04,Donation
2175,397,17.07,2023-07-06,Membership Fee
2176,99,199.62,2024-03-15,Fine
2177,307,9.47,2024-08-04,Fine
2178,333,153.54,2025-06-12,Donation
2179,333,29.28,2024-05-22,Fine
2180,458,164.77,2024-12-26,Donation
2181,325,63.46,2023-07-14,Donation
2182,133,66.83,2023-04-28,Fine
2183,198,106.09,2024-04-09,Membership Fee
2184,55,64.69,2024-04-21,Fine
2185,225,6.77,2023-06-11,Membership Fee
2186,82,66.75,2023-11-28,Fine
2187,484,13.22,2024-05-06,Donation
2188,497,137.43,2023-04-17,Membership Fee
2189,44,81.7,2023-12-31,Fine
2190,112,79.01,2023-09-14,Fine
2191,287,27.05,2024-05-30,Fine
2192,258,184.65,2024-11-15,Fine
2193,359,107.92,2023-09-17,Membership Fee
2194,62,133.29,2024-06-18,Donation
2195,55,141.3,2023-10-25,Donation
2196,252,145.4,2025-04-17,Donation
2197,28,107.3,2024-01-09,Membership Fee
2198,378,152.91,2023-10-18,Donation
2199,274,28.97,2023-05-19,Donation
2200,90,198.89,2023-09-14,Fine
2201,293,197.81,2025-04-11,Fine
2202,286,57.51,2023-05-12,Membership Fee
2203,104,146.93,2023-10-02,Donation
2204,180,71.87,2024-02-22,Membership Fee
2205,3,144.12,2025-01-17,Fine
2206,102,101.87,2024-05-15,Membership Fee
2207,363,182.05,2023-05-06,Membership Fee
2208,359,147.17,2022-12-22,Fine
2209,304,196.48,2024-04-25,Membership Fee
2210,203,161,2023-04-26,Donation
2211,29,96.4,2025-03-06,Donation
2212,468,75.43,2022-12-30,Fine
2213,148,79.32,2024-06-25,Fine
2214,99,161.25,2024-11-02,Fine
2215,128,106.53,2025-01-29,Membership Fee
2216,349,140.91,2022-07-26,Fine
2217,232,185.46,2024-01-16,Fine
2218,93,30.01,2023-08-29,Membership Fee
2219,140,9.89,2023-07-25,Membership Fee
2220,477,81.39,2024-07-10,Fine
2221,112,127.81,2023-01-03,Membership Fee
2222,145,101.49,2024-03-01,Membership Fee
2223,392,19.01,2024-01-22,Membership Fee
2224,80,134.19,2023-03-31,Membership Fee
2225,354,104.49,2023-08-18,Donation
2226,132,92.04,2024-01-16,Donation
2227,313,164.87,2024-10-21,Donation
2228,199,168.89,2024-02-09,Membership Fee
2229,388,46.52,2022-11-12,Fine
2230,420,87.26,2024-02-15,Membership Fee
2231,447,155.99,2023-08-13,Membership Fee
2232,197,79.01,2024-02-22,Membership Fee
2233,174,84.9,2024-01-30,Membership Fee
2234,209,127.22,2022-12-10,Donation
2235,73,155.1,2022-11-06,Membership Fee
2236,271,28.47,2022-10-30,Donation
2237,188,67.93,2024-12-01,Fine
2238,495,55.91,2025-02-20,Donation
2239,389,172.15,2024-01-27,Fine
2240,127,57.16,2022-10-07,Membership Fee
2241,153,132.78,2025-03-26,Membership Fee
2242,273,76.08,2023-02-02,Fine
2243,14,188.98,2024-03-22,Fine
2244,269,96.56,2023-08-17,Donation
2245,360,118.72,2023-08-11,Fine
2246,16,72.71,2025-01-12,Fine
2247,391,25.33,2022-10-30,Membership Fee
2248,341,98.26,2022-11-18,Donation
2249,324,6.52,2023-10-22,Membership Fee
2250,397,78.15,2023-05-21,Membership Fee
2251,95,144.47,2023-04-21,Membership Fee
2252,53,38.56,2022-12-23,Donation
2253,158,36.75,2024-09-16,Membership Fee
2254,402,42.2,2025-03-27,Membership Fee
2255,220,83.99,2025-03-29,Donation
2256,362,115.9,2022-10-18,Fine
2257,332,86.77,2024-10-27,Donation
2258,242,138.25,2022-11-16,Fine
2259,184,12.16,2025-03-29,Donation
2260,410,159.75,2024-03-24,Membership Fee
2261,169,165.77,2023-03-06,Fine
2262,53,192.53,2025-06-25,Membership Fee
2263,196,192.11,2023-07-11,Fine
2264,435,68.52,2025-01-05,Donation
2265,298,150.77,2024-07-13,Donation
2266,305,160.79,2023-06-27,Membership Fee
2267,401,13.81,2024-04-16,Fine
2268,118,153.18,2025-02-24,Fine
2269,170,165.19,2023-12-29,Donation
2270,86,151.47,2024-01-04,Membership Fee
2271,225,5.68,2023-01-10,Donation
2272,195,115.57,2023-10-07,Donation
2273,448,91.63,2023-10-23,Donation
2274,136,38.93,2023-06-21,Membership Fee
2275,63,196.37,2024-06-20,Donation
2276,306,5.69,2024-11-20,Donation
2277,132,95.6,2022-10-02,Membership Fee
2278,499,159.98,2024-05-26,Fine
2279,149,134.48,2024-03-22,Fine
2280,16,93.31,2023-02-20,Donation
2281,343,195.81,2023-12-21,Fine
2282,460,141.28,2024-06-22,Fine
2283,216,38.96,2025-03-09,Fine
2284,3,165.45,2024-08-20,Fine
2285,361,163.72,2023-06-08,Membership Fee
2286,122,126.51,2023-05-13,Membership Fee
2287,19,43.4,2023-12-18,Fine
2288,241,12.68,2025-05-20,Donation
2289,102,31.24,2023-03-29,Fine
2290,116,113.46,2023-11-04,Fine
2291,68,131.58,2022-09-17,Membership Fee
2292,127,34.2,2023-09-08,Donation
2293,487,180.47,2022-10-25,Donation
2294,446,168.91,2022-10-29,Fine
2295,352,189.62,2023-05-11,Fine
2296,405,179.81,2024-08-23,Fine
2297,73,112.41,2023-01-06,Membership Fee
2298,79,115.8,2024-10-02,Membership Fee
2299,391,195.95,2024-12-05,Donation
2300,468,100.11,2024-06-19,Donation
2301,13,49.26,2025-01-21,Donation
2302,478,91.73,2023-03-07,Fine
2303,268,171,2024-02-02,Donation
2304,265,117.81,2025-02-07,Membership Fee
2305,47,92.58,2024-07-16,Donation
2306,265,156.85,2024-03-28,Donation
2307,464,11.23,2023-05-01,Fine
2308,304,121.17,2022-08-23,Fine
2309,470,151.92,2025-05-12,Fine
2310,156,126.93,2023-11-02,Donation
2311,177,121.12,2023-11-12,Fine
2312,450,131.61,2024-04-22,Donation
2313,394,105.97,2024-10-04,Donation
2314,202,35.47,2024-05-15,Fine
2315,28,39.65,2023-05-31,Donation
2316,191,120.69,2022-09-19,Fine
2317,81,165.15,2024-01-16,Donation
2318,245,57.24,2022-12-14,Membership Fee
2319,250,104.61,2025-05-10,Fine
2320,56,21.99,2024-02-18,Membership Fee
2321,482,99.34,2023-01-08,Fine
2322,63,195.52,2024-11-24,Fine
2323,199,24.88,2024-11-21,Donation
2324,92,113.85,2023-03-14,Membership Fee
2325,53,82.39,2023-04-08,Fine
2326,447,170.33,2023-04-04,Fine
2327,95,196.3,2024-06-12,Donation
2328,394,117.75,2023-02-19,Membership Fee
2329,264,129.73,2024-06-13,Fine
2330,197,83.93,2022-12-09,Membership Fee
2331,178,42.67,2024-07-11,Membership Fee
2332,214,80.17,2024-02-01,Donation
2333,460,153.27,2024-03-05,Fine
2334,442,172.95,2022-08-19,Membership Fee
2335,452,73.49,2022-09-14,Donation
2336,100,41.56,2023-09-27,Donation
2337,192,182.55,2023-11-13,Fine
2338,343,40.72,2024-06-06,Fine
2339,336,17.9,2022-08-12,Fine
2340,81,52.29,2024-06-22,Fine
2341,498,42.16,2025-07-13,Donation
2342,36,32.9,2024-01-21,Donation
2343,197,62.26,2023-03-14,Fine
2344,157,13.75,2024-09-14,Membership Fee
2345,101,131.89,2022-12-05,Donation
2346,179,7.4,2023-02-12,Donation
2347,38,138.15,2024-07-22,Membership Fee
2348,450,17.3,2025-06-29,Donation
2349,360,70.4,2023-11-20,Membership Fee
2350,285,95.04,2023-01-12,Membership Fee
2351,7,180.45,2024-01-01,Fine
2352,170,150.18,2023-12-16,Membership Fee
2353,462,165.76,2024-04-14,Fine
2354,5,83.56,2022-08-16,Donation
2355,193,141.76,2024-04-10,Fine
2356,351,95.54,2023-02-27,Membership Fee
2357,20,97.5,2024-01-31,Fine
2358,71,193.81,2023-11-24,Membership Fee
2359,167,156.7,2024-11-26,Donation
2360,268,63.64,2024-08-26,Fine
2361,129,100.51,2024-02-13,Fine
2362,52,97.95,2025-03-05,Fine
2363,291,41.15,2022-11-05,Fine
2364,267,120.02,2023-05-12,Membership Fee
2365,295,29.86,2024-07-05,Membership Fee
2366,146,166.34,2022-12-14,Fine
2367,464,157.25,2023-06-21,Membership Fee
2368,139,144.48,2024-09-01,Membership Fee
2369,451,58.08,2024-10-27,Fine
2370,125,108.53,2025-04-05,Donation
2371,416,151.86,2025-01-06,Membership Fee
2372,494,45.08,2023-03-14,Membership Fee
2373,337,31.12,2023-05-02,Fine
2374,342,122.06,2022-10-26,Membership Fee
2375,113,28.95,2024-04-28,Donation
2376,412,76.86,2024-09-05,Fine
2377,366,138.34,2023-04-17,Fine
2378,416,123.19,2023-10-19,Donation
2379,315,72.12,2025-03-02,Membership Fee
2380,206,141.61,2024-01-22,Membership Fee
2381,225,37.81,2022-09-17,Fine
2382,98,66.85,2024-12-24,Membership Fee
2383,243,22.54,2022-09-29,Fine
2384,51,70.9,2022-08-03,Donation
2385,242,73.42,2024-03-21,Donation
2386,153,100.94,2025-04-03,Membership Fee
2387,275,154.17,2022-11-20,Donation
2388,426,24.88,2024-08-19,Membership Fee
2389,183,84.13,2024-12-14,Membership Fee
2390,226,77.43,2024-05-18,Membership Fee
2391,152,88.17,2024-03-07,Donation
2392,8,161.91,2024-11-15,Membership Fee
2393,458,18.42,2022-09-21,Donation
2394,387,149.08,2025-02-01,Donation
2395,259,177.65,2024-03-06,Donation
2396,29,153.06,2024-12-31,Donation
2397,198,103.74,2025-03-20,Donation
2398,289,99.96,2024-08-01,Fine
2399,446,44.48,2023-11-26,Membership Fee
2400,225,190.05,2024-07-09,Donation
2401,457,97.38,2024-02-05,Donation
2402,30,41.48,2024-04-06,Membership Fee
2403,472,141.79,2024-01-23,Membership Fee
2404,478,160.75,2024-08-05,Donation
2405,377,199.15,2023-10-01,Membership Fee
2406,111,135.82,2025-03-14,Fine
2407,3,88.79,2024-07-11,Donation
2408,482,172.4,2023-11-22,Fine
2409,24,108.65,2025-04-28,Fine
2410,242,68.42,2024-08-22,Donation
2411,194,118.12,2025-02-19,Membership Fee
2412,353,195.75,2024-08-13,Donation
2413,361,24.37,2023-05-22,Fine
2414,305,194.05,2023-07-30,Donation
2415,412,103.55,2025-06-22,Donation
2416,441,156.28,2022-12-24,Membership Fee
2417,425,119.89,2025-03-25,Donation
2418,251,178.34,2025-02-19,Donation
2419,182,18.29,2022-12-25,Membership Fee
2420,237,181.54,2024-04-03,Fine
2421,240,159.21,2025-06-23,Donation
2422,166,11.61,2024-11-06,Donation
2423,439,180.94,2023-01-10,Membership Fee
2424,400,177.56,2024-07-21,Membership Fee
2425,172,27.53,2023-03-16,Membership Fee
2426,325,91.7,2023-07-04,Membership Fee
2427,269,187.47,2024-03-26,Membership Fee
2428,166,151.17,2023-06-06,Fine
2429,460,79.87,2024-09-30,Membership Fee
2430,233,81.28,2022-10-06,Donation
2431,304,38.46,2024-11-21,Fine
2432,293,49.08,2023-03-30,Fine
2433,413,32.18,2024-10-16,Fine
2434,460,47.19,2024-11-19,Fine
2435,107,173.59,2024-11-20,Membership Fee
2436,175,119.66,2023-05-12,Fine
2437,412,180.83,2024-06-17,Membership Fee
2438,149,199,2023-08-30,Fine
2439,223,50.54,2023-02-24,Donation
2440,207,179.61,2023-11-29,Membership Fee
2441,487,22.61,2022-10-02,Fine
2442,316,70.76,2022-10-23,Donation
2443,1,116.8,2025-01-05,Fine
2444,149,57.32,2025-01-16,Donation
2445,165,73.49,2024-12-31,Fine
2446,417,189.43,2023-07-22,Membership Fee
2447,469,152.73,2023-08-04,Donation
2448,204,189.41,2023-11-03,Fine
2449,319,59.02,2024-11-12,Fine
2450,213,186.54,2022-08-10,Fine
2451,487,62.64,2022-08-14,Fine
2452,365,58.88,2024-08-10,Membership Fee
2453,343,16.8,2024-10-24,Fine
2454,447,144.68,2024-08-20,Membership Fee
2455,79,153.53,2025-01-08,Donation
2456,484,174.78,2023-07-31,Fine
2457,57,90.99,2022-11-01,Donation
2458,88,83.65,2024-11-07,Donation
2459,271,137.31,2023-02-04,Fine
2460,66,147.74,2022-11-23,Donation
2461,481,72.87,2022-10-02,Fine
2462,369,172.34,2022-11-16,Membership Fee
2463,174,187.81,2023-12-11,Donation
2464,355,169.08,2024-05-15,Fine
2465,293,120.95,2024-06-14,Fine
2466,222,91.65,2024-08-09,Membership Fee
2467,493,74.1,2025-01-25,Membership Fee
2468,121,93.22,2025-01-21,Fine
2469,404,185.22,2024-06-16,Donation
2470,28,127.3,2025-05-20,Donation
2471,376,197.17,2024-06-05,Fine
2472,23,53.01,2022-11-30,Membership Fee
2473,401,40.78,2023-02-22,Donation
2474,10,120.36,2022-08-30,Donation
2475,454,103.05,2022-09-06,Membership Fee
2476,145,151.39,2023-06-15,Membership Fee
2477,237,65.97,2023-12-12,Membership Fee
2478,21,8.58,2024-12-30,Fine
2479,107,141.48,2022-12-17,Membership Fee
2480,327,18.28,2023-05-19,Membership Fee
2481,53,79.79,2024-07-21,Fine
2482,499,199.14,2022-10-23,Membership Fee
2483,235,162.04,2024-12-05,Membership Fee
