loan_id,book_id,member_id,loan_date,due_date,return_date,fine
2657,141,56,2022-08-21,2022-09-04,2022-09-15,13.12
2658,273,77,2024-06-19,2024-07-03,2024-07-11,5.67
2659,319,267,2024-09-08,2024-09-22,2024-09-27,19.42
2660,269,320,2025-04-06,2025-04-20,2025-04-18,0
2661,126,383,2024-06-05,2024-06-19,2024-06-15,0
2662,557,360,2023-07-03,2023-07-17,2023-07-31,17.88
2663,894,266,2025-04-25,2025-05-09,,0
2664,657,335,2024-07-08,2024-07-22,2024-07-18,0
2665,189,371,2023-10-12,2023-10-26,2023-11-11,7.3
2666,216,148,2023-09-10,2023-09-24,2023-10-07,9.64
2667,535,384,2024-11-07,2024-11-21,2024-11-25,9.04
2668,884,322,2023-02-11,2023-02-25,2023-02-27,7.11
2669,829,210,2024-07-16,2024-07-30,2024-08-06,12.84
2670,864,117,2025-02-19,2025-03-05,2025-03-02,0
2671,65,387,2025-04-29,2025-05-13,,0
2672,825,460,2023-09-13,2023-09-27,2023-09-24,0
2673,77,120,2024-11-20,2024-12-04,2024-12-19,15.95
2674,273,298,2022-08-08,2022-08-22,,0
2675,200,469,2023-04-21,2023-05-05,,0
2676,390,327,2025-05-10,2025-05-24,2025-05-25,15.19
2677,959,411,2022-09-10,2022-09-24,2022-10-10,1.31
2678,22,45,2025-04-01,2025-04-15,2025-04-12,0
2679,348,77,2023-09-20,2023-10-04,2023-10-02,0
2680,616,334,2025-04-09,2025-04-23,,0
2681,287,391,2023-12-16,2023-12-30,2024-01-07,6.27
2682,750,36,2024-06-04,2024-06-18,2024-06-15,0
2683,17,359,2023-06-28,2023-07-12,2023-07-22,10.29
2684,961,261,2023-11-02,2023-11-16,,0
2685,317,440,2024-12-21,2025-01-04,2025-01-15,17.42
2686,12,28,2024-04-26,2024-05-10,2024-05-09,0
2687,165,74,2023-08-24,2023-09-07,2023-09-15,18.82
2688,476,352,2025-06-18,2025-07-02,2025-07-01,0
2689,594,86,2024-06-21,2024-07-05,2024-07-01,0
2690,164,403,2023-08-20,2023-09-03,2023-09-02,0
2691,242,196,2023-01-17,2023-01-31,2023-01-28,0
2692,720,415,2023-05-06,2023-05-20,2023-05-20,0
2693,88,483,2024-08-11,2024-08-25,2024-08-23,0
2694,863,202,2024-10-30,2024-11-13,2024-11-13,0
2695,744,205,2023-10-06,2023-10-20,2023-10-28,3.43
2696,583,252,2024-07-09,2024-07-23,2024-08-05,19.4
2697,899,345,2024-09-05,2024-09-19,2024-09-19,0
2698,491,339,2024-07-11,2024-07-25,,0
2699,641,95,2023-09-15,2023-09-29,2023-10-04,12.95
2700,863,38,2024-06-08,2024-06-22,2024-06-25,8.48
2701,639,224,2024-12-02,2024-12-16,2025-01-01,11.18
2702,667,420,2023-02-05,2023-02-19,2023-03-06,17.94
2703,604,478,2024-07-02,2024-07-16,,0
2704,195,221,2022-10-14,2022-10-28,2022-11-10,2.48
2705,53,30,2024-10-30,2024-11-13,,0
2706,597,19,2023-03-15,2023-03-29,2023-04-04,6.6
2707,927,211,2024-04-22,2024-05-06,2024-05-02,0
2708,866,443,2025-03-10,2025-03-24,2025-03-30,19.48
2709,81,58,2025-01-17,2025-01-31,,0
2710,595,159,2024-09-01,2024-09-15,2024-09-22,6.63
2711,764,452,2023-04-13,2023-04-27,,0
2712,675,359,2025-04-13,2025-04-27,2025-05-03,7.7
2713,493,104,2025-06-28,2025-07-12,2025-07-26,14.97
2714,156,345,2023-04-08,2023-04-22,,0
2715,463,148,2025-03-07,2025-03-21,2025-04-04,17.68
2716,162,47,2023-02-10,2023-02-24,2023-03-03,17.29
2717,382,399,2023-05-20,2023-06-03,2023-06-04,19.89
2718,314,189,2023-02-12,2023-02-26,2023-03-05,15.52
2719,615,337,2025-01-30,2025-02-13,2025-02-25,10.97
2720,711,355,2024-05-26,2024-06-09,2024-06-12,1.81
2721,532,437,2025-02-17,2025-03-03,,0
2722,574,286,2023-04-04,2023-04-18,2023-04-17,0
2723,917,232,2024-03-17,2024-03-31,2024-04-03,17.68
2724,172,493,2023-07-08,2023-07-22,,0
2725,904,231,2023-09-10,2023-09-24,2023-10-04,6.7
2726,932,353,2023-08-22,2023-09-05,2023-09-18,3.86
2727,901,75,2022-12-07,2022-12-21,,0
2728,575,417,2023-09-20,2023-10-04,,0
2729,360,339,2025-04-15,2025-04-29,2025-05-06,4.46
2730,251,406,2022-09-29,2022-10-13,2022-10-25,14.82
2731,686,151,2023-01-06,2023-01-20,2023-01-26,2.71
2732,890,133,2023-04-16,2023-04-30,2023-05-09,10.4
2733,892,146,2023-02-14,2023-02-28,2023-03-01,15.97
2734,676,264,2023-02-15,2023-03-01,2023-03-06,15.92
2735,675,327,2023-04-24,2023-05-08,,0
2736,705,400,2023-08-14,2023-08-28,2023-09-08,2.56
2737,563,475,2023-01-10,2023-01-24,2023-02-09,11.87
2738,776,126,2024-03-25,2024-04-08,2024-04-06,0
2739,536,243,2024-08-30,2024-09-13,,0
2740,574,396,2022-10-10,2022-10-24,2022-10-20,0
2741,866,306,2024-07-10,2024-07-24,2024-07-24,0
2742,949,451,2025-02-19,2025-03-05,2025-03-08,17.82
2743,982,308,2023-03-20,2023-04-03,2023-04-12,2.22
2744,680,425,2025-04-05,2025-04-19,2025-05-05,5.98
2745,350,64,2024-08-18,2024-09-01,2024-09-12,9.19
2746,93,406,2023-07-15,2023-07-29,2023-07-30,13.18
2747,994,390,2022-09-13,2022-09-27,2022-10-02,10.52
2748,458,446,2024-12-19,2025-01-02,,0
2749,121,304,2024-06-17,2024-07-01,2024-07-04,5.26
2750,280,15,2025-06-20,2025-07-04,2025-07-04,0
2751,847,78,2023-05-29,2023-06-12,2023-06-25,1.36
2752,968,460,2024-04-23,2024-05-07,,0
2753,491,275,2023-05-07,2023-05-21,2023-05-31,3.67
2754,327,116,2024-09-16,2024-09-30,2024-10-04,14.31
2755,545,497,2024-06-02,2024-06-16,2024-06-22,11.8
2756,371,441,2023-11-22,2023-12-06,2023-12-10,14.37
2757,241,76,2025-05-09,2025-05-23,,0
2758,700,289,2025-06-05,2025-06-19,,0
2759,39,432,2022-11-10,2022-11-24,2022-11-28,9.59
2760,620,339,2023-07-28,2023-08-11,2023-08-13,13.92
2761,252,22,2023-10-06,2023-10-20,2023-10-21,13.13
2762,785,50,2025-01-02,2025-01-16,2025-01-12,0
2763,19,199,2024-01-23,2024-02-06,2024-02-17,8.08
2764,782,104,2023-06-28,2023-07-12,2023-07-18,10.29
2765,722,262,2023-12-30,2024-01-13,2024-01-13,0
2766,17,76,2022-10-06,2022-10-20,,0
2767,131,385,2024-11-05,2024-11-19,,0
2768,404,347,2024-10-30,2024-11-13,2024-11-11,0
2769,860,349,2024-12-02,2024-12-16,2024-12-27,17.04
2770,342,127,2025-04-23,2025-05-07,2025-05-06,0
2771,221,229,2024-10-17,2024-10-31,2024-11-14,11.7
2772,35,12,2023-02-04,2023-02-18,2023-02-27,2.52
2773,739,370,2023-02-03,2023-02-17,2023-02-25,6.31
2774,517,347,2023-03-17,2023-03-31,2023-03-31,0
2775,957,306,2023-07-26,2023-08-09,2023-08-16,7.32
2776,525,287,2023-09-23,2023-10-07,2023-10-22,8.93
2777,298,93,2023-11-16,2023-11-30,2023-12-06,11.69
2778,146,62,2023-12-28,2024-01-11,2024-01-07,0
2779,886,333,2023-05-20,2023-06-03,2023-06-19,19.65
2780,254,434,2022-11-04,2022-11-18,2022-11-26,5.88
2781,25,123,2024-10-25,2024-11-08,2024-11-14,10.92
2782,931,464,2023-08-08,2023-08-22,2023-08-23,17.09
2783,840,11,2024-11-22,2024-12-06,2024-12-09,15.51
2784,73,296,2024-05-30,2024-06-13,,0
2785,321,75,2025-05-02,2025-05-16,2025-05-13,0
2786,857,267,2025-03-09,2025-03-23,,0
2787,444,218,2023-02-24,2023-03-10,2023-03-26,11.87
2788,471,56,2024-02-19,2024-03-04,2024-03-17,2.37
2789,326,152,2024-11-13,2024-11-27,2024-11-25,0
2790,153,119,2023-09-19,2023-10-03,2023-10-04,1.85
2791,84,110,2025-03-31,2025-04-14,2025-04-22,14.68
2792,422,167,2023-04-12,2023-04-26,2023-05-12,11.36
2793,331,231,2024-11-23,2024-12-07,2024-12-23,16.34
2794,626,35,2025-05-09,2025-05-23,2025-05-30,14.77
2795,656,30,2024-02-10,2024-02-24,2024-02-29,11.94
2796,410,295,2025-07-20,2025-08-03,2025-08-08,6.1
2797,664,58,2025-05-10,2025-05-24,2025-06-03,14.94
2798,707,198,2024-09-15,2024-09-29,,0
2799,332,72,2023-06-07,2023-06-21,,0
2800,537,360,2025-01-23,2025-02-06,,0
2801,26,113,2024-08-10,2024-08-24,,0
2802,616,60,2024-12-22,2025-01-05,2025-01-06,1.63
2803,329,3,2023-02-22,2023-03-08,,0
2804,472,427,2024-11-04,2024-11-18,2024-11-20,19.52
2805,813,428,2022-12-17,2022-12-31,2023-01-04,2.52
2806,66,431,2025-07-02,2025-07-16,2025-07-14,0
2807,849,432,2023-03-10,2023-03-24,,0
2808,682,441,2023-08-31,2023-09-14,2023-09-10,0
2809,530,51,2022-11-22,2022-12-06,,0
2810,375,161,2023-04-18,2023-05-02,2023-05-05,17.48
2811,456,368,2024-07-09,2024-07-23,2024-07-29,18.46
2812,785,248,2024-02-29,2024-03-14,2024-03-11,0
2813,703,374,2023-05-05,2023-05-19,2023-05-24,8.26
2814,829,389,2023-10-10,2023-10-24,,0
2815,945,242,2023-01-13,2023-01-27,2023-02-05,14.49
2816,869,141,2023-03-23,2023-04-06,2023-04-08,3.54
2817,419,157,2025-07-22,2025-08-05,2025-08-17,8.72
2818,217,36,2022-08-29,2022-09-12,2022-09-24,14.19
2819,310,266,2025-01-14,2025-01-28,2025-01-29,7.68
2820,948,48,2023-08-18,2023-09-01,2023-08-29,0
2821,498,167,2024-01-06,2024-01-20,,0
2822,213,472,2022-10-13,2022-10-27,2022-11-05,16.11
2823,206,393,2025-03-05,2025-03-19,2025-03-20,2.08
2824,568,187,2024-12-15,2024-12-29,2024-12-26,0
2825,568,486,2025-04-29,2025-05-13,,0
2826,860,485,2023-08-20,2023-09-03,2023-09-16,18.07
2827,475,424,2024-11-07,2024-11-21,2024-11-20,0
2828,563,463,2022-09-20,2022-10-04,2022-10-06,19.8
2829,422,263,2024-11-16,2024-11-30,2024-12-15,15.8
2830,68,39,2024-12-20,2025-01-03,2025-01-10,15.73
2831,918,65,2024-08-06,2024-08-20,2024-08-31,14.47
2832,91,369,2025-01-08,2025-01-22,,0
2833,188,167,2023-07-18,2023-08-01,,0
2834,387,317,2022-09-09,2022-09-23,2022-10-04,11.22
2835,199,374,2025-04-07,2025-04-21,2025-04-25,7
2836,927,487,2023-10-07,2023-10-21,2023-10-27,10.99
2837,224,372,2024-02-22,2024-03-07,,0
2838,759,149,2024-08-04,2024-08-18,,0
2839,993,249,2023-04-09,2023-04-23,2023-05-02,16.89
2840,672,194,2024-04-14,2024-04-28,,0
2841,9,97,2022-09-02,2022-09-16,2022-09-22,8.93
2842,711,94,2024-09-16,2024-09-30,2024-10-06,4.27
2843,10,161,2023-04-28,2023-05-12,2023-05-08,0
2844,243,167,2025-04-21,2025-05-05,2025-05-11,11.01
2845,562,483,2024-04-04,2024-04-18,2024-04-22,1.88
2846,498,336,2023-03-23,2023-04-06,2023-04-02,0
2847,111,348,2024-10-13,2024-10-27,2024-10-31,12.71
2848,894,68,2023-11-07,2023-11-21,2023-12-05,2.63
2849,422,500,2024-10-18,2024-11-01,,0
2850,756,98,2024-11-29,2024-12-13,,0
2851,843,500,2024-01-15,2024-01-29,2024-02-09,6.13
2852,414,250,2024-02-06,2024-02-20,2024-02-18,0
2853,562,207,2024-05-18,2024-06-01,2024-05-31,0
2854,416,399,2024-06-26,2024-07-10,2024-07-25,3.46
2855,260,184,2023-07-18,2023-08-01,2023-07-30,0
2856,395,471,2024-11-21,2024-12-05,2024-12-09,19.71
2857,115,122,2022-09-12,2022-09-26,2022-10-11,13.15
2858,680,470,2023-04-14,2023-04-28,2023-04-24,0
2859,933,197,2025-03-25,2025-04-08,,0
2860,639,428,2022-10-11,2022-10-25,2022-11-02,16.02
2861,51,316,2025-07-11,2025-07-25,,0
2862,598,143,2024-12-14,2024-12-28,2025-01-12,16.08
2863,350,165,2025-06-02,2025-06-16,2025-06-16,0
2864,980,291,2023-09-26,2023-10-10,,0
2865,49,376,2024-05-09,2024-05-23,,0
2866,710,429,2024-08-09,2024-08-23,2024-08-23,0
2867,484,276,2025-06-01,2025-06-15,2025-06-21,19.39
2868,629,326,2023-11-26,2023-12-10,2023-12-16,3.99
2869,312,443,2024-08-05,2024-08-19,2024-08-28,14.68
2870,767,98,2022-09-06,2022-09-20,2022-09-27,11.77
2871,6,114,2025-01-01,2025-01-15,2025-01-14,0
2872,66,31,2023-07-12,2023-07-26,,0
2873,595,365,2024-05-21,2024-06-04,2024-06-17,2.33
2874,327,98,2024-12-16,2024-12-30,,0
2875,874,290,2024-04-07,2024-04-21,2024-05-06,8.1
2876,407,458,2024-11-06,2024-11-20,2024-11-26,8.79
2877,249,485,2024-03-31,2024-04-14,2024-04-17,17.13
2878,792,274,2024-07-31,2024-08-14,,0
2879,789,476,2023-01-12,2023-01-26,2023-01-27,15.11
2880,281,312,2024-06-08,2024-06-22,,0
2881,788,21,2024-07-10,2024-07-24,2024-08-07,11.78
2882,720,175,2024-05-03,2024-05-17,2024-05-26,15.06
2883,212,328,2025-04-07,2025-04-21,2025-05-06,5.33
2884,299,369,2022-11-17,2022-12-01,2022-12-15,4.04
2885,909,366,2023-05-29,2023-06-12,2023-06-15,13.56
2886,438,126,2024-06-23,2024-07-07,,0
2887,126,64,2023-10-30,2023-11-13,,0
2888,395,33,2023-09-24,2023-10-08,,0
2889,234,476,2025-07-02,2025-07-16,,0
2890,190,344,2023-04-25,2023-05-09,2023-05-14,5.07
2891,962,30,2023-03-29,2023-04-12,2023-04-19,15.28
2892,960,125,2023-11-13,2023-11-27,2023-11-27,0
2893,597,267,2024-02-18,2024-03-03,,0
2894,806,394,2024-07-27,2024-08-10,2024-08-19,3.16
2895,345,196,2024-02-27,2024-03-12,2024-03-26,8.47
2896,209,483,2024-11-05,2024-11-19,,0
2897,761,26,2023-04-01,2023-04-15,2023-04-23,3.23
2898,821,227,2024-06-08,2024-06-22,2024-06-27,2.5
2899,843,231,2025-02-26,2025-03-12,2025-03-22,1.09
2900,143,166,2024-12-23,2025-01-06,,0
2901,443,219,2022-10-31,2022-11-14,,0
2902,198,155,2023-04-23,2023-05-07,2023-05-17,11.39
2903,560,414,2024-07-28,2024-08-11,2024-08-24,15.3
2904,840,112,2024-01-31,2024-02-14,,0
2905,906,265,2025-03-05,2025-03-19,2025-03-24,8.38
2906,782,438,2022-09-17,2022-10-01,,0
2907,904,430,2024-07-07,2024-07-21,2024-08-03,16.16
2908,241,452,2025-03-23,2025-04-06,2025-04-18,9.6
2909,596,202,2022-09-22,2022-10-06,2022-10-13,19.47
2910,387,445,2023-08-16,2023-08-30,2023-09-08,18.58
2911,718,330,2024-06-20,2024-07-04,2024-07-08,10.72
2912,355,69,2023-06-29,2023-07-13,2023-07-23,15.79
2913,470,161,2025-04-30,2025-05-14,2025-05-14,0
2914,345,126,2025-03-19,2025-04-02,2025-04-07,14
2915,590,330,2023-05-06,2023-05-20,2023-05-21,1.38
2916,72,263,2023-09-03,2023-09-17,2023-09-26,15.69
2917,960,175,2023-02-21,2023-03-07,2023-03-20,6.12
2918,86,158,2024-07-28,2024-08-11,2024-08-19,9.5
2919,78,469,2023-07-14,2023-07-28,,0
2920,263,137,2024-10-21,2024-11-04,2024-11-05,3.76
2921,627,444,2023-06-15,2023-06-29,2023-07-13,8.7
2922,337,160,2025-04-12,2025-04-26,2025-05-07,3.15
2923,577,331,2024-06-15,2024-06-29,2024-07-02,6.78
2924,905,86,2023-05-09,2023-05-23,2023-06-03,10.84
2925,574,344,2022-09-26,2022-10-10,2022-10-26,5.71
2926,981,439,2023-01-30,2023-02-13,2023-03-01,5.71
2927,829,85,2024-03-26,2024-04-09,2024-04-11,1.52
2928,707,69,2023-01-12,2023-01-26,2023-01-23,0
2929,106,122,2024-11-27,2024-12-11,2024-12-13,19.39
2930,789,79,2022-12-26,2023-01-09,2023-01-23,4.27
2931,786,154,2022-07-24,2022-08-07,2022-08-13,14.21
2932,828,317,2025-06-09,2025-06-23,2025-06-20,0
2933,844,452,2023-12-28,2024-01-11,2024-01-20,6.27
2934,931,287,2023-06-11,2023-06-25,2023-07-05,12.29
2935,821,35,2023-04-10,2023-04-24,2023-05-07,1.43
2936,874,181,2023-01-05,2023-01-19,,0
2937,103,216,2023-04-19,2023-05-03,2023-05-14,1.12
2938,917,289,2025-04-09,2025-04-23,2025-04-28,5.88
2939,605,25,2024-02-13,2024-02-27,2024-03-13,19.18
2940,778,60,2024-07-19,2024-08-02,2024-08-12,6.73
2941,494,421,2023-07-05,2023-07-19,2023-07-24,6.1
2942,921,305,2025-05-26,2025-06-09,2025-06-08,0
2943,283,93,2025-07-16,2025-07-30,2025-08-14,6.35
2944,200,291,2022-10-22,2022-11-05,2022-11-17,10.26
2945,891,357,2023-01-25,2023-02-08,2023-02-17,17.94
2946,2,280,2022-07-30,2022-08-13,,0
2947,618,261,2025-02-20,2025-03-06,2025-03-17,6.02
2948,714,179,2022-09-06,2022-09-20,,0
2949,729,499,2024-05-03,2024-05-17,,0
2950,225,234,2022-08-24,2022-09-07,,0
2951,911,493,2024-05-28,2024-06-11,2024-06-20,3.05
2952,3,146,2024-05-01,2024-05-15,,0
2953,433,390,2024-03-16,2024-03-30,,0
2954,604,205,2023-12-05,2023-12-19,2023-12-21,8.81
2955,611,273,2023-11-08,2023-11-22,2023-12-05,7.36
2956,249,289,2023-05-23,2023-06-06,,0
2957,791,331,2024-11-25,2024-12-09,2024-12-25,12.78
2958,354,221,2022-12-18,2023-01-01,,0
2959,66,217,2023-01-18,2023-02-01,,0
2960,112,54,2024-02-17,2024-03-02,2024-03-18,15.2
2961,414,131,2024-07-09,2024-07-23,2024-07-30,5.35
2962,987,429,2023-07-02,2023-07-16,2023-07-30,12.4
2963,139,71,2024-09-13,2024-09-27,2024-10-01,2.05
2964,125,114,2024-09-21,2024-10-05,2024-10-19,14.96
2965,813,367,2022-10-02,2022-10-16,2022-10-24,14.4
2966,374,355,2024-03-26,2024-04-09,2024-04-12,16.63
2967,909,175,2023-06-19,2023-07-03,2023-07-12,6.59
2968,149,488,2023-11-16,2023-11-30,2023-12-14,7.07
2969,500,289,2023-03-25,2023-04-08,2023-04-18,13.08
2970,172,41,2023-10-20,2023-11-03,2023-11-19,9.87
2971,669,186,2024-04-03,2024-04-17,,0
2972,913,462,2024-02-03,2024-02-17,,0
2973,222,250,2023-01-01,2023-01-15,2023-01-22,11.58
2974,842,112,2023-03-31,2023-04-14,2023-04-14,0
2975,82,422,2025-07-15,2025-07-29,2025-07-29,0
2976,45,478,2023-08-12,2023-08-26,2023-09-11,13.47
2977,353,154,2024-12-07,2024-12-21,2025-01-01,2.93
2978,615,401,2025-05-01,2025-05-15,,0
2979,328,38,2023-05-27,2023-06-10,2023-06-16,10.64
2980,528,147,2025-03-28,2025-04-11,2025-04-14,10.56
2981,380,389,2023-02-18,2023-03-04,2023-03-11,13.52
2982,840,20,2024-02-26,2024-03-11,2024-03-09,0
2983,604,257,2023-12-16,2023-12-30,2024-01-12,18.93
2984,491,257,2024-06-12,2024-06-26,2024-07-07,4.28
2985,394,244,2025-01-05,2025-01-19,,0
2986,527,418,2024-08-25,2024-09-08,2024-09-12,10.32
2987,497,45,2025-05-02,2025-05-16,2025-05-22,4.33
2988,332,487,2022-09-19,2022-10-03,2022-10-08,19.8
2989,229,436,2023-11-29,2023-12-13,2023-12-29,11.76
2990,238,39,2025-07-12,2025-07-26,2025-08-04,2.57
2991,189,290,2023-03-02,2023-03-16,2023-03-31,5
2992,288,308,2024-08-13,2024-08-27,,0
2993,786,302,2025-06-30,2025-07-14,2025-07-11,0
2994,493,454,2023-05-12,2023-05-26,2023-06-01,11.53
2995,937,136,2024-11-17,2024-12-01,2024-12-12,3.22
2996,993,35,2024-11-12,2024-11-26,2024-11-25,0
2997,901,329,2023-12-05,2023-12-19,2023-12-19,0
2998,148,52,2024-07-21,2024-08-04,,0
2999,259,163,2023-03-01,2023-03-15,2023-03-15,0
3000,172,464,2023-10-01,2023-10-15,2023-10-14,0
3001,651,447,2024-01-04,2024-01-18,2024-01-29,11.41
3002,710,293,2025-01-27,2025-02-10,2025-02-15,5.01
3003,775,175,2023-08-17,2023-08-31,2023-09-06,8.59
3004,990,313,2024-07-23,2024-08-06,2024-08-09,2.25
3005,586,88,2024-10-13,2024-10-27,2024-11-05,10.6
3006,2,268,2024-11-15,2024-11-29,2024-12-08,1.23
3007,76,151,2024-11-15,2024-11-29,2024-12-08,18.47
3008,356,114,2022-09-22,2022-10-06,2022-10-03,0
3009,745,248,2025-05-02,2025-05-16,2025-05-16,0
3010,652,345,2025-02-11,2025-02-25,2025-02-22,0
3011,309,271,2024-09-29,2024-10-13,2024-10-24,6.14
3012,194,18,2023-06-04,2023-06-18,2023-06-19,17.75
3013,849,164,2024-05-16,2024-05-30,2024-06-07,3.67
3014,192,400,2023-11-16,2023-11-30,,0
3015,208,86,2025-05-01,2025-05-15,2025-05-31,4.59
3016,917,119,2022-07-30,2022-08-13,2022-08-12,0
3017,394,182,2023-11-07,2023-11-21,2023-12-03,2.85
3018,158,202,2022-08-01,2022-08-15,2022-08-20,4.72
3019,437,377,2023-12-01,2023-12-15,2023-12-22,14.29
3020,161,128,2024-05-22,2024-06-05,,0
3021,316,73,2024-10-14,2024-10-28,,0
3022,264,136,2024-10-12,2024-10-26,,0
3023,951,344,2023-08-13,2023-08-27,,0
3024,332,499,2025-05-26,2025-06-09,,0
3025,802,260,2024-06-02,2024-06-16,2024-06-13,0
3026,713,24,2023-10-19,2023-11-02,2023-11-01,0
3027,544,58,2025-01-24,2025-02-07,2025-02-12,13.18
3028,826,288,2025-03-20,2025-04-03,2025-04-09,16.57
3029,519,414,2024-01-09,2024-01-23,,0
3030,632,311,2025-02-11,2025-02-25,2025-03-09,9.87
3031,825,257,2023-02-09,2023-02-23,2023-02-28,6.97
3032,747,292,2024-12-29,2025-01-12,,0
3033,868,105,2023-04-12,2023-04-26,2023-04-28,19.96
3034,374,104,2022-12-18,2023-01-01,2023-01-10,18.9
3035,284,377,2025-07-14,2025-07-28,,0
3036,889,481,2024-05-19,2024-06-02,2024-06-09,7.25
3037,562,302,2022-08-22,2022-09-05,2022-09-03,0
3038,634,295,2022-08-04,2022-08-18,2022-08-19,17.27
3039,166,255,2024-06-16,2024-06-30,2024-07-04,6.36
3040,16,206,2023-09-25,2023-10-09,2023-10-06,0
3041,671,458,2024-06-25,2024-07-09,,0
3042,930,46,2022-08-02,2022-08-16,2022-08-19,16.47
3043,933,50,2024-11-11,2024-11-25,2024-11-25,0
3044,968,54,2022-10-24,2022-11-07,2022-11-21,2.41
3045,834,212,2024-01-09,2024-01-23,,0
3046,532,9,2023-10-27,2023-11-10,2023-11-17,12.14
3047,567,438,2025-05-04,2025-05-18,2025-06-02,5.24
3048,374,99,2024-02-14,2024-02-28,2024-03-02,19.41
3049,133,471,2024-06-15,2024-06-29,2024-07-02,16.63
3050,971,382,2022-10-20,2022-11-03,2022-11-17,1.58
3051,274,228,2024-03-21,2024-04-04,2024-04-01,0
3052,555,221,2025-07-04,2025-07-18,2025-08-01,15.63
3053,982,31,2023-03-05,2023-03-19,2023-03-20,14.57
3054,946,168,2025-01-13,2025-01-27,2025-01-24,0
3055,730,141,2024-05-06,2024-05-20,,0
3056,840,123,2022-08-03,2022-08-17,2022-08-24,10.89
3057,560,55,2025-02-14,2025-02-28,,0
3058,820,280,2023-09-14,2023-09-28,2023-10-13,13.14
3059,252,281,2022-10-08,2022-10-22,2022-10-27,13.18
3060,639,316,2024-03-01,2024-03-15,2024-03-24,10.78
3061,901,50,2024-03-22,2024-04-05,2024-04-17,12.21
3062,549,224,2022-07-25,2022-08-08,,0
3063,811,250,2023-03-21,2023-04-04,2023-04-06,17.63
3064,994,131,2025-02-05,2025-02-19,,0
3065,378,61,2024-06-02,2024-06-16,2024-06-14,0
3066,861,171,2025-07-01,2025-07-15,2025-07-27,7.14
3067,984,366,2023-12-15,2023-12-29,2023-12-29,0
3068,264,380,2024-03-03,2024-03-17,2024-03-13,0
3069,345,356,2022-12-30,2023-01-13,2023-01-15,16.46
3070,511,422,2022-09-28,2022-10-12,2022-10-13,4.83
3071,638,187,2024-05-13,2024-05-27,2024-05-28,14.84
3072,85,433,2024-02-19,2024-03-04,2024-03-14,15.24
3073,614,486,2023-09-17,2023-10-01,,0
3074,458,93,2024-02-05,2024-02-19,,0
3075,729,310,2024-04-07,2024-04-21,2024-05-05,3.06
3076,629,286,2024-11-09,2024-11-23,,0
3077,209,285,2023-04-16,2023-04-30,2023-04-30,0
3078,471,187,2022-12-19,2023-01-02,2022-12-30,0
3079,876,214,2024-09-08,2024-09-22,2024-10-03,14.69
3080,72,55,2022-09-29,2022-10-13,2022-10-11,0
3081,656,311,2023-08-30,2023-09-13,2023-09-27,18.65
3082,199,329,2022-10-29,2022-11-12,2022-11-16,13.74
3083,352,120,2025-01-18,2025-02-01,2025-02-08,7.29
3084,288,278,2025-01-27,2025-02-10,2025-02-18,12.19
3085,384,314,2024-01-21,2024-02-04,2024-02-18,1.94
3086,680,231,2023-10-18,2023-11-01,2023-11-07,8.22
3087,584,122,2023-04-05,2023-04-19,2023-04-15,0
3088,280,197,2023-06-11,2023-06-25,,0
3089,849,375,2024-02-28,2024-03-13,2024-03-09,0
3090,475,480,2024-12-04,2024-12-18,2024-12-20,3.86
3091,530,332,2024-11-25,2024-12-09,2024-12-15,16.49
3092,760,364,2024-01-29,2024-02-12,2024-02-08,0
3093,265,133,2022-12-04,2022-12-18,,0
3094,216,311,2024-11-16,2024-11-30,2024-12-15,12.42
3095,213,201,2023-10-04,2023-10-18,2023-10-25,11.66
3096,125,193,2022-07-27,2022-08-10,2022-08-13,10.04
3097,848,294,2023-07-12,2023-07-26,2023-08-05,17.16
3098,900,105,2024-09-06,2024-09-20,2024-10-01,13.42
3099,832,61,2022-10-19,2022-11-02,2022-11-12,11.61
3100,144,141,2024-08-15,2024-08-29,2024-09-09,1.43
3101,864,441,2024-09-14,2024-09-28,2024-10-12,9.31
3102,1000,237,2024-05-13,2024-05-27,2024-05-30,12.7
3103,660,180,2022-09-27,2022-10-11,2022-10-13,16.24
3104,876,330,2025-01-01,2025-01-15,2025-01-24,15.86
3105,291,434,2024-05-23,2024-06-06,2024-06-03,0
3106,89,26,2024-02-09,2024-02-23,2024-03-01,19.79
3107,222,99,2023-06-11,2023-06-25,,0
3108,339,416,2025-01-12,2025-01-26,2025-02-11,13.24
3109,74,94,2025-07-16,2025-07-30,2025-07-30,0
3110,275,352,2022-12-16,2022-12-30,2023-01-09,7.01
3111,931,265,2024-07-03,2024-07-17,2024-07-16,0
3112,287,132,2023-06-02,2023-06-16,2023-06-29,17.34
3113,270,36,2023-08-10,2023-08-24,2023-09-02,18.81
3114,933,434,2024-11-17,2024-12-01,2024-12-11,15.69
3115,107,305,2025-02-09,2025-02-23,2025-03-03,18.66
3116,185,333,2023-06-26,2023-07-10,2023-07-07,0
